time,Muttonpulao_02_fatty acids absorbed,Cholebhature_01_fatty acids absorbed,Curdrice_01_fatty acids absorbed,Lemonrice_01_fatty acids absorbed,Pasta_01_fatty acids absorbed,Masaladosa_01_fatty acids absorbed,Vegetable_Biryani_01_fatty acids absorbed,Rapid_starch_01_fatty acids absorbed,Chickenbreast_01_fatty acids absorbed,Rice_01_fatty acids absorbed,Eggwhite_01_fatty acids absorbed,Paneer_01_fatty acids absorbed,Milk_Chocolate_01_fatty acids absorbed,Peanuts_01_fatty acids absorbed,Curd_01_fatty acids absorbed,Glucose_01_fatty acids absorbed,Biscuit_01_fatty acids absorbed,Glucose_02_fatty acids absorbed,Bread_Meal_01_100_fatty acids absorbed,Chickensandwich_01_fatty acids absorbed,Ghee_01_fatty acids absorbed,Apple_Pineapplesalad_01_fatty acids absorbed,Spinach_01_fatty acids absorbed,Bread_meal_02_fatty acids absorbed,Orange_01_fatty acids absorbed,Omelette_01_fatty acids absorbed,Muttonpulao_01_fatty acids absorbed,Arabinose_01_fatty acids absorbed
229.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00028,,,1e-05,,0.0006,0.00036,0.00023,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
230.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00028,,,1e-05,,0.0006,0.00036,0.00023,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
231.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00028,,,1e-05,,0.0006,0.00036,0.00023,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
232.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00028,,,1e-05,,0.0006,0.00036,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
233.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00028,,,1e-05,,0.0006,0.00036,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
234.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00028,,,1e-05,,0.0006,0.00036,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
235.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00028,,,1e-05,,0.0006,0.00036,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
236.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00028,,,1e-05,,0.0006,0.00036,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
237.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00029,,,1e-05,,0.0006,0.00036,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
238.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00029,,,1e-05,,0.00061,0.00036,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
239.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00029,,,1e-05,,0.00061,0.00036,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
240.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00029,,,1e-05,,0.00061,0.00036,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
241.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00029,,,1e-05,,0.00061,0.00036,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
242.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00029,,,1e-05,,0.00061,0.00036,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
243.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00029,,,1e-05,,0.00061,0.00035,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
244.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00029,,,1e-05,,0.00061,0.00035,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
245.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00032,0.00028,,,1e-05,,0.0006,0.00035,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
246.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00032,0.00028,,,1e-05,,0.0006,0.00035,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
247.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00032,0.00029,,,1e-05,,0.0006,0.00035,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
248.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00032,0.00029,,,1e-05,,0.0006,0.00035,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
249.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00032,0.00029,,,1e-05,,0.0006,0.00035,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00011,0,0.00032,0.00025,0
250.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00032,0.00029,,,1e-05,,0.0006,0.00035,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00012,0,0.00032,0.00025,0
251.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00032,0.00029,,,1e-05,,0.0006,0.00035,0.00022,1e-05,,,,0.00013,0.00029,,2e-05,0.0,0.00012,0,0.00032,0.00025,0
252.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00032,0.00029,,,1e-05,,0.0006,0.00035,0.00022,1e-05,,,,0.00013,0.00029,,1e-05,0.0,0.00012,0,0.00032,0.00025,0
253.01,0.00037,0.00035,0.00021,0.00025,0.00013,0.00032,0.00029,,,1e-05,,0.0006,0.00035,0.00022,1e-05,,,,0.00013,0.00029,,1e-05,0.0,0.00012,0,0.00032,0.00025,0
254.01,0.00037,0.00035,0.00021,0.00025,0.00013,0.00032,0.00029,,,1e-05,,0.00061,0.00035,0.00022,1e-05,,,,0.00013,0.00029,,1e-05,0.0,0.00012,0,0.00032,0.00025,0
255.01,0.00037,0.00035,0.00021,0.00025,0.00013,0.00032,0.00029,,,1e-05,,0.00061,0.00035,0.00022,1e-05,,,,0.00013,0.00029,,1e-05,0.0,0.00012,0,0.00032,0.00025,0
256.01,0.00037,0.00035,0.00021,0.00025,0.00013,0.00032,0.00029,,,1e-05,,0.00061,0.00035,0.00022,1e-05,,,,0.00013,0.00029,,1e-05,0.0,0.00012,0,0.00032,0.00025,0
257.01,0.00037,0.00036,0.00021,0.00025,0.00013,0.00032,0.00029,,,1e-05,,0.00061,0.00035,0.00022,1e-05,,,,0.00013,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00025,0
258.01,0.00037,0.00036,0.00021,0.00025,0.00013,0.00032,0.00029,,,1e-05,,0.00061,0.00035,0.00022,1e-05,,,,0.00013,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00025,0
259.01,0.00037,0.00036,0.00021,0.00025,0.00013,0.00032,0.00029,,,1e-05,,0.00061,0.00035,0.00022,1e-05,,,,0.00013,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00025,0
260.01,0.00037,0.00036,0.00021,0.00025,0.00013,0.00032,0.00029,,,1e-05,,0.00061,0.00035,0.00022,0.0,,,,0.00013,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00025,0
261.01,0.00037,0.00036,0.00021,0.00025,0.00013,0.00032,0.00029,,,1e-05,,0.00061,0.00035,0.00022,0.0,,,,0.00013,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00025,0
262.01,0.00037,0.00035,0.00021,0.00025,0.00013,0.00031,0.00029,,,1e-05,,0.0006,0.00035,0.00022,0.0,,,,0.00013,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00025,0
263.01,0.00037,0.00035,0.00021,0.00025,0.00013,0.00031,0.00029,,,1e-05,,0.0006,0.00035,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00025,0
264.01,0.00037,0.00035,0.00021,0.00025,0.00013,0.00031,0.00029,,,1e-05,,0.0006,0.00035,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00025,0
265.01,0.00037,0.00036,0.00021,0.00025,0.00013,0.00031,0.00029,,,1e-05,,0.0006,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00025,0
266.01,0.00037,0.00036,0.00021,0.00025,0.00013,0.00031,0.00029,,,1e-05,,0.0006,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00025,0
267.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,,,1e-05,,0.0006,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00026,0
268.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,,,1e-05,,0.0006,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00026,0
269.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,,,1e-05,,0.0006,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00026,0
270.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,,,1e-05,,0.00061,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00026,0
271.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,,,1e-05,,0.00061,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00026,0
272.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,,,1e-05,,0.00061,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00026,0
273.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,,,1e-05,,0.00061,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00026,0
274.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,,,1e-05,,0.00061,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00026,0
275.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,,,1e-05,,0.00061,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00026,0
276.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,,,1e-05,,0.00061,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00026,0
277.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,,,1e-05,,0.00061,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00012,0,0.00031,0.00026,0
278.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,,,1e-05,,0.00061,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.00031,0.00026,0
279.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.0003,0.00029,,,1e-05,,0.0006,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
280.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.0003,0.00029,,,1e-05,,0.0006,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
281.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.0003,0.00029,,,1e-05,,0.0006,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
282.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.0003,0.00029,,,1e-05,,0.0006,0.00034,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
283.01,0.00037,0.00036,0.00021,0.00026,0.00014,0.0003,0.00029,,,1e-05,,0.0006,0.00033,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
284.01,0.00037,0.00036,0.00021,0.00026,0.00014,0.0003,0.00029,,,1e-05,,0.0006,0.00033,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
285.01,0.00037,0.00036,0.00021,0.00026,0.00014,0.0003,0.00029,,,1e-05,,0.0006,0.00033,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
286.01,0.00037,0.00036,0.00021,0.00026,0.00014,0.0003,0.00029,,,1e-05,,0.0006,0.00033,0.00022,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
287.01,0.00037,0.00036,0.00021,0.00026,0.00014,0.0003,0.0003,,,1e-05,,0.00061,0.00033,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
288.01,0.00037,0.00036,0.00021,0.00026,0.00014,0.0003,0.0003,,,1e-05,,0.00061,0.00033,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
289.01,0.00037,0.00037,0.00021,0.00026,0.00014,0.0003,0.0003,,,1e-05,,0.00061,0.00033,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
290.01,0.00037,0.00037,0.00021,0.00026,0.00014,0.0003,0.0003,,,1e-05,,0.00061,0.00033,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
291.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.0003,0.0003,,,1e-05,,0.00061,0.00033,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
292.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.0003,0.0003,,,1e-05,,0.00061,0.00033,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
293.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.0003,0.0003,,,1e-05,,0.00061,0.00033,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
294.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.0003,0.0003,,,1e-05,,0.00061,0.00033,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
295.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.0003,0.0003,,,1e-05,,0.00061,0.00033,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
296.01,0.00037,0.00037,0.00021,0.00026,0.00014,0.00029,0.0003,,,1e-05,,0.0006,0.00033,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
297.01,0.00037,0.00037,0.00021,0.00026,0.00014,0.00029,0.0003,,,1e-05,,0.0006,0.00033,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
298.01,0.00037,0.00037,0.00021,0.00026,0.00014,0.00029,0.0003,,,1e-05,,0.0006,0.00032,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
299.01,0.00037,0.00037,0.00021,0.00026,0.00014,0.00029,0.0003,,,1e-05,,0.0006,0.00032,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
300.01,0.00037,0.00037,0.00021,0.00026,0.00014,0.00029,0.0003,,,1e-05,,0.0006,0.00032,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
301.01,0.00037,0.00037,0.00021,0.00026,0.00014,0.00029,0.0003,,,0.0,,0.0006,0.00032,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
302.01,0.00037,0.00037,0.00021,0.00026,0.00014,0.00029,0.0003,,,0.0,,0.0006,0.00032,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
303.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00029,0.0003,,,0.0,,0.0006,0.00032,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00013,0,0.0003,0.00026,0
304.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00029,0.0003,,,0.0,,0.00061,0.00032,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00014,0,0.0003,0.00026,0
305.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00029,0.0003,,,0.0,,0.00061,0.00032,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00014,0,0.0003,0.00026,0
306.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00029,0.0003,,,0.0,,0.00061,0.00032,0.00023,0.0,,,,0.00014,0.00029,,1e-05,0.0,0.00014,0,0.0003,0.00026,0
307.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00029,0.0003,,,0.0,,0.00061,0.00032,0.00023,0.0,,,,0.00014,0.0003,,1e-05,0.0,0.00014,0,0.0003,0.00026,0
308.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00029,0.0003,,,0.0,,0.00061,0.00032,0.00023,0.0,,,,0.00014,0.0003,,1e-05,0.0,0.00014,0,0.00029,0.00026,0
309.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00029,0.0003,,,0.0,,0.00061,0.00032,0.00023,0.0,,,,0.00014,0.0003,,1e-05,0.0,0.00014,0,0.00029,0.00026,0
310.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00029,0.0003,,,0.0,,0.00061,0.00032,0.00023,0.0,,,,0.00014,0.0003,,1e-05,0.0,0.00014,0,0.00029,0.00026,0
311.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00029,0.0003,,,0.0,,0.00061,0.00031,0.00023,0.0,,,,0.00014,0.0003,,1e-05,0.0,0.00014,0,0.00029,0.00026,0
312.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00029,0.0003,,,0.0,,0.00061,0.00031,0.00023,0.0,,,,0.00014,0.0003,,1e-05,0.0,0.00014,0,0.00029,0.00026,0
313.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00028,0.0003,,,0.0,,0.0006,0.00031,0.00023,0.0,,,,0.00014,0.0003,,1e-05,0.0,0.00014,0,0.00029,0.00026,0
314.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00028,0.0003,,,0.0,,0.0006,0.00031,0.00023,0.0,,,,0.00014,0.0003,,1e-05,0.0,0.00014,0,0.00029,0.00026,0
315.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00028,0.0003,,,0.0,,0.0006,0.00031,0.00023,0.0,,,,0.00014,0.0003,,1e-05,0.0,0.00014,0,0.00029,0.00026,0
316.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00028,0.0003,,,0.0,,0.0006,0.00031,0.00023,0.0,,,,0.00014,0.0003,,1e-05,0.0,0.00014,0,0.00029,0.00026,0
317.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00028,0.0003,,,0.0,,0.0006,0.00031,0.00023,0.0,,,,0.00014,0.0003,,1e-05,0.0,0.00014,0,0.00029,0.00026,0
318.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00028,0.0003,,,0.0,,0.0006,0.00031,0.00023,0.0,,,,0.00014,0.0003,,1e-05,0.0,0.00014,0,0.00029,0.00026,0
319.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00028,0.0003,,,0.0,,0.0006,0.00031,0.00023,0.0,,,,0.00014,0.0003,,1e-05,0.0,0.00014,0,0.00029,0.00026,0
320.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00028,0.0003,,,0.0,,0.0006,0.00031,0.00023,0.0,,,,0.00014,0.0003,,1e-05,0.0,0.00014,0,0.00029,0.00026,0
321.01,0.00038,0.00037,0.00021,0.00026,0.00014,0.00028,0.0003,,,0.0,,0.00061,0.00031,0.00023,0.0,,,,0.00014,0.0003,,1e-05,0.0,0.00014,0,0.00029,0.00026,0
322.01,0.00038,0.00038,0.00021,0.00027,0.00014,0.00028,0.0003,,,0.0,,0.00061,0.00031,0.00023,0.0,,,,0.00014,0.0003,,1e-05,0.0,0.00014,0,0.00029,0.00027,0
323.01,0.00038,0.00038,0.00021,0.00027,0.00014,0.00028,0.0003,,,0.0,,0.00061,0.00031,0.00023,0.0,,,,0.00014,0.0003,,0.0,0.0,0.00014,0,0.00029,0.00027,0
324.01,0.00038,0.00038,0.00021,0.00027,0.00014,0.00028,0.0003,,,0.0,,0.00061,0.0003,0.00023,0.0,,,,0.00014,0.0003,,0.0,0.0,0.00014,0,0.00029,0.00027,0
325.01,0.00038,0.00038,0.00021,0.00027,0.00014,0.00028,0.0003,,,0.0,,0.00061,0.0003,0.00023,0.0,,,,0.00014,0.0003,,0.0,0.0,0.00014,0,0.00029,0.00027,0
326.01,0.00038,0.00038,0.00021,0.00027,0.00014,0.00028,0.0003,,,0.0,,0.00061,0.0003,0.00023,0.0,,,,0.00014,0.0003,,0.0,0.0,0.00014,0,0.00029,0.00027,0
327.01,0.00038,0.00038,0.00021,0.00027,0.00014,0.00028,0.0003,,,0.0,,0.00061,0.0003,0.00023,0.0,,,,0.00014,0.0003,,0.0,0.0,0.00014,0,0.00029,0.00027,0
328.01,0.00038,0.00038,0.00021,0.00026,0.00014,0.00028,0.0003,,,0.0,,0.00061,0.0003,0.00023,0.0,,,,0.00014,0.0003,,0.0,0.0,0.00014,0,0.00028,0.00026,0
329.01,0.00038,0.00038,0.00021,0.00026,0.00014,0.00028,0.0003,,,0.0,,0.0006,0.0003,0.00023,0.0,,,,0.00014,0.0003,,0.0,0.0,0.00015,0,0.00028,0.00026,0
330.01,0.00038,0.00038,0.00021,0.00026,0.00014,0.00027,0.0003,,,0.0,,0.0006,0.0003,0.00023,0.0,,,,0.00014,0.0003,,0.0,0.0,0.00015,0,0.00028,0.00026,0
331.01,0.00038,0.00038,0.00021,0.00026,0.00014,0.00027,0.0003,,,0.0,,0.0006,0.0003,0.00023,0.0,,,,0.00014,0.0003,,0.0,0.0,0.00015,0,0.00028,0.00026,0
332.01,0.00038,0.00038,0.00021,0.00026,0.00014,0.00027,0.0003,,,0.0,,0.0006,0.0003,0.00023,0.0,,,,0.00014,0.0003,,0.0,0.0,0.00015,0,0.00028,0.00026,0
333.01,0.00038,0.00038,0.00021,0.00027,0.00014,0.00027,0.0003,,,0.0,,0.0006,0.0003,0.00023,0.0,,,,0.00014,0.0003,,0.0,0.0,0.00015,0,0.00028,0.00027,0
334.01,0.00038,0.00038,0.00021,0.00027,0.00014,0.00027,0.00031,,,0.0,,0.0006,0.0003,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00028,0.00027,0
335.01,0.00038,0.00038,0.00021,0.00027,0.00014,0.00027,0.00031,,,0.0,,0.0006,0.0003,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00028,0.00027,0
336.01,0.00038,0.00038,0.00021,0.00027,0.00014,0.00027,0.00031,,,0.0,,0.0006,0.00029,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00028,0.00027,0
337.01,0.00038,0.00038,0.00021,0.00027,0.00014,0.00027,0.00031,,,0.0,,0.0006,0.00029,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00028,0.00027,0
338.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00027,0.00031,,,0.0,,0.0006,0.00029,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00028,0.00027,0
339.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00027,0.00031,,,0.0,,0.00061,0.00029,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00028,0.00027,0
340.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00027,0.00031,,,0.0,,0.00061,0.00029,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00028,0.00027,0
341.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00027,0.00031,,,0.0,,0.00061,0.00029,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00028,0.00027,0
342.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00027,0.00031,,,0.0,,0.00061,0.00029,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00028,0.00027,0
343.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00027,0.00031,,,0.0,,0.00061,0.00029,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00028,0.00027,0
344.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00027,0.00031,,,0.0,,0.00061,0.00029,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00028,0.00027,0
345.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00027,0.00031,,,0.0,,0.00061,0.00029,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00028,0.00027,0
346.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00027,0.00031,,,0.0,,0.0006,0.00029,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00028,0.00027,0
347.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00026,0.00031,,,0.0,,0.0006,0.00028,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00027,0.00027,0
348.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00026,0.00031,,,0.0,,0.0006,0.00028,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00027,0.00027,0
349.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00026,0.00031,,,0.0,,0.0006,0.00028,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00027,0.00027,0
350.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00026,0.00031,,,0.0,,0.0006,0.00028,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00027,0.00027,0
351.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00026,0.00031,,,0.0,,0.0006,0.00028,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00027,0.00027,0
352.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00026,0.00031,,,0.0,,0.0006,0.00028,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00027,0.00027,0
353.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00026,0.00031,,,0.0,,0.0006,0.00028,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00027,0.00027,0
